Project Name,Package Name,Type Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,AlloyerBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,AlloyerBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,ControllerBlock,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,ControllerBlock,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,FoundryControllerBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,HeaterBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,HeatingControllerBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,HeatingControllerBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,MelterBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,MelterBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,MelterBlock,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,SmelteryControllerBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,SmelteryControllerBlock,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,TinyMultiblockControllerBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,CastingBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,CastingBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,CastingBlockEntity,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,Basin,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,Table,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,ChannelBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,ChannelBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,FaucetBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,FaucetBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,HeaterBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,ITankBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,LanternBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DrainBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DrainBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DuctBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DuctBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DuctBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryComponentBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryInputOutputBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryInputOutputBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryFluidIO,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,ChuteBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,TankBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,TankBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,TankBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,AlloyerBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,FoundryBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,HeatingStructureBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,HeatingStructureBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,HeatingStructureBlockEntity,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,MelterBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,MelterBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,SmelteryBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,CastingContainerWrapper,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,DuctItemHandler,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,DuctTankWrapper,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,MelterFuelWrapper,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,IAlloyingModule,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,MultiAlloyingModule,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,MultiAlloyingModule,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,SingleAlloyingModule,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,SmelteryAlloyTank,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,ByproductMeltingModuleInventory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,ByproductMeltingModuleInventory,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,EntityMeltingModule,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,FuelModule,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,FuelModule,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,FuelInfo,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModule,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModule,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModuleInventory,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModuleInventory,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,FoundryMultiblock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,FoundryMultiblock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,MultiblockResult,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,MultiblockStructureData,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,SmelteryMultiblock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,SmelteryMultiblock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,CastingFluidHandler,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,ChannelSideTank,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,ChannelTank,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,EmptyFluidStorage,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,SmelteryTank,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,SmelteryTank,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,FluidStackSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client,CopperCanModel,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client,ContainedFluidOverrideHandler,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,CastingBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,ChannelBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,FaucetBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,HeatingStructureBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,MelterBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,TankBlockEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,AlloyerScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,HeatingStructureScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,HeatingStructureScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,HeatingStructureScreen,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,IScreenWithFluidTank,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,MelterScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,GuiSmelteryTank,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,HeatingStructureSideInventoryScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,HeatingStructureSideInventoryScreen,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.util,CastingItemRenderTypeBuffer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.util,TintedVertexBuilder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.data,FluidContainerTransferProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.data,SmelteryRecipeProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,CopperCanFluidHandler,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,TankItem,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,TankItemFluidHandler,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,AlloyerContainerMenu,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,MelterContainerMenu,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,ChannelFlowPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,StructureErrorPositionPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,StructureUpdatePacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.smeltery,TinkerSmeltery,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.smeltery,TinkerSmeltery,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.smeltery,TinkerSmeltery,Hub-like Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ChestBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ChestBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,CraftingStationBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,CraftingStationBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,GenericTableBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,GenericTableBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ITabbedBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,RetexturedTableBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,RetexturedTableBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ScorchedAnvilBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ScorchedAnvilBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TabbedTableBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersAnvilBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersAnvilBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersChestBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersChestBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkerStationBlock,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkerStationBlock,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,CastChestBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,CastChestBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,CastChestIItemHandler,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,PartChestBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,PartChestBlockEntity,Broken Hierarchy
