Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,IIslandSettings,getHeight,14,3,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,BloodSlimeIslandStructure,11,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,getVariant,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,getHeight,3,1,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,step,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,BloodSlimeIslandStructure,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,ClayIslandStructure,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,ClayIslandStructure,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,EarthSlimeIslandStructure,11,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,getVariant,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,getHeight,3,1,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EarthSlimeIslandStructure,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,EnderSlimeIslandStructure,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,EnderSlimeIslandStructure,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,SkySlimeIslandStructure,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SkySlimeIslandStructure,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,SlimeIslandPiece,6,1,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,SlimeIslandPiece,3,1,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,SlimeIslandPiece,6,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,makeSettings,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,addAdditionalSaveData,13,3,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,handleDataMarker,34,12,5
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,placeVine,18,5,4
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands,SlimeIslandPiece,postProcess,6,2,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,AbstractSlimeIslandVariant,getLakeBottom,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,AbstractSlimeIslandVariant,getCongealedSlimeType,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,AbstractSlimeIslandVariant,getCongealedSlime,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,AbstractSlimeIslandVariant,getPlant,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,BloodSlimeIslandVariant,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,getStructureName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,getCongealedSlimeType,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,getLakeFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,getStructureProcessor,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,isLava,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,BloodSlimeIslandVariant,isPositionValid,12,4,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getStructureName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getLakeBottom,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getLakeFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getCongealedSlime,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getPlant,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,ClayIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,EarthSlimeIslandVariant,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,getStructureName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,getCongealedSlimeType,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,getLakeFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,isWater,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EarthSlimeIslandVariant,isPositionValid,12,4,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,EnderSlimeIslandVariant,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,getStructureName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,getCongealedSlimeType,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,getVines,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,getLakeFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,EnderSlimeIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getIndex,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getStructureName,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getLakeBottom,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getLakeFluid,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getCongealedSlime,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getVines,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getPlant,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,getStructureProcessor,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IIslandVariant,isPositionValid,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IslandVariants,addVariant,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,IslandVariants,getVariantFromIndex,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,SkySlimeIslandVariant,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,getStructureName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,getCongealedSlimeType,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,getLakeFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,getVines,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.islands.variants,SkySlimeIslandVariant,getTreeFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeFungusConfig,SlimeFungusConfig,4,1,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,SlimeTreeConfig,10,1,8
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,canDoubleHeight,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,trunk,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,leaves,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,vinesProvider,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,vines,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,planted,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,SlimeTreeConfig,build,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,canDoubleHeight,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,trunk,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,leaves,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,vinesProvider,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,vines,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,planted,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.config,Builder,build,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeFungusFeature,SlimeFungusFeature,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeFungusFeature,place,23,5,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,SlimeTreeFeature,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,place,14,2,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,place,13,3,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,setDirtAt,6,2,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,placeTrunk,7,2,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,placeCanopy,47,5,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,placeDiamondLayer,10,4,7
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,setLog,10,2,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,placeAir,10,2,5
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,setLeaf,10,2,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,placeVine,10,2,6
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,getRandomizedVine,11,3,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isEmptyOrLogAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isVineAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isWaterAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isAirOrLeavesAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isSlimySoilAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isTallPlantAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,isReplaceableAt,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,setBlockStateAt,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees.feature,SlimeTreeFeature,updateLeaves,53,18,4
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SlimeTree,SlimeTree,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SlimeTree,getConfiguredFeature,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SlimeTree,getSlimeTreeFeature,15,6,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SlimeTree,growTree,14,3,5
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,SupplierBlockStateProvider,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,SupplierBlockStateProvider,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,ofState,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,ofBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.world.worldgen.trees,SupplierBlockStateProvider,getState,3,1,2
TinkersConstructRefactor,slimeknights.mantle.data,MergingJsonFileLoader,MergingJsonFileLoader,4,1,1
TinkersConstructRefactor,slimeknights.mantle.data,MergingJsonFileLoader,loadAndParseFiles,15,4,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialFixture,material,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialFixture,material,6,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialFixture,MaterialFixture,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialItemFixture,MaterialItemFixture,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialItemFixture,init,17,2,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getMaterial,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getVisibleMaterials,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getAllMaterials,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,isInTag,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getTagValues,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getMaterialStats,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getAllStats,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getDefaultStats,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,registerStatType,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getDefaultTraits,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,hasUniqueTraits,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialRegistryFixture,getTraits,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,MaterialStatsFixture,MaterialStatsFixture,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ModifierFixture,init,9,2,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ToolDefinitionFixture,buildStats,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ToolDefinitionFixture,isMultipart,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ToolDefinitionFixture,getDefaultData,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ToolDefinitionFixture,getStandardToolDefinition,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fixture,ToolDefinitionFixture,ToolDefinitionFixture,2,1,0
TinkersConstructRefactor,slimeknights.tconstruct.test,BaseMcTest,setUpRegistries,9,1,0
TinkersConstructRefactor,slimeknights.tconstruct.test,BaseMcTest,setupTierSorting,14,2,0
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,isEffective,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,BlockHarvestLogic,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,Loader,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,Loader,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,Loader,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,Loader,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,JsonFileLoader,JsonFileLoader,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.test,JsonFileLoader,loadFilesAsSplashlist,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,JsonFileLoader,loadFilesAsSplashlist,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,JsonFileLoader,loadJson,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,JsonFileLoader,loadJson,13,2,2
TinkersConstructRefactor,slimeknights.tconstruct.test,TestModContainer,TestModContainer,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,TestModContainer,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,TestModContainer,getMod,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.test,TestPlayerEntity,TestPlayerEntity,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.test,TestPlayerEntity,isSpectator,3,1,0
